heading[deg],image_fname,frame,latitude[deg],longitude[deg],cam,neighborhood,subfolder
291.010158240113,601379989209563_right,601379989209563_right,-7.30235529451809,112.754611372948,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
192.892804294684,2008187739622660_right,2008187739622660_right,-7.30061535408387,112.750604152679,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
193.926917789564,1264689034809617_right,1264689034809617_right,-7.29997684213481,112.750743627548,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
100.798703362448,1120334829109758_right,1120334829109758_right,-7.30360570624515,112.750947475433,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
248.805601508616,1268410301056660_right,1268410301056660_right,-7.30413247439378,112.750217914581,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
278.494904688034,629533789648271_right,629533789648271_right,-7.30390367618324,112.750293016434,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
106.068980358604,1482110863192247_right,1482110863192247_right,-7.29949263663239,112.750437855721,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
291.661070476193,1317231219732111_right,1317231219732111_right,-7.30327581072487,112.749423980713,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
355.070338324047,1105642221307756_right,1105642221307756_right,-7.29963630205593,112.751483917236,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
15.3029558166002,9131091820340356_right,9131091820340356_right,-7.30255216808581,112.754627466202,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
294.402717694958,948681620089805_right,948681620089805_right,-7.30000344681756,112.750663161278,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
106.314605893727,1006746557954470_right,1006746557954470_right,-7.30330241521135,112.749847769737,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
286.069100292426,453901127788567_right,453901127788567_right,-7.30302572847469,112.753699421883,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
105.047992223362,958587509547584_right,958587509547584_right,-7.3022275926981,112.752245664597,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
42.4768299803882,1114160806507400_right,1114160806507400_right,-7.30360570624515,112.750201821327,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
333.621017573336,1705348513381169_right,1705348513381169_right,-7.30003537243476,112.750706076622,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
3.33923762046555,1908137489712133_right,1908137489712133_right,-7.29977996743332,112.751478552818,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
120.583186132253,1093214179219866_right,1093214179219866_right,-7.30382918371734,112.75177359581,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
287.659894441813,1286146709314996_right,1286146709314996_right,-7.29940218060131,112.749037742615,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
293.156908699761,1653025208586671_right,1653025208586671_right,-7.30140817181858,112.750818729401,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
333.621082683238,1599375260675131_right,1599375260675131_right,-7.30131239525412,112.754943966866,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
289.324241815606,1106215940999609_right,1106215940999609_right,-7.30207860719533,112.75005698204,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
111.194354023462,1181913879938533_right,1181913879938533_right,-7.30310022107449,112.752347588539,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
104.942277911863,953193216199295_right,953193216199295_right,-7.30117405129148,112.75215446949,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
356.660752927817,1123425972796053_right,1123425972796053_right,-7.29850826119284,112.75030374527,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
105.37397376267,952952720076091_right,952952720076091_right,-7.30210521175303,112.75177359581,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
248.037140671016,931123265770033_right,931123265770033_right,-7.30405266107782,112.752288579941,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
104.146325423439,1152098715915757_right,1152098715915757_right,-7.29894457922252,112.749166488647,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
106.715497925368,946079617079647_right,946079617079647_right,-7.30407926551806,112.752755284309,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
20.4030565353596,1121658605819730_right,1121658605819730_right,-7.30362166892544,112.749445438385,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
109.324265922253,578856035022075_right,578856035022075_right,-7.30267454890853,112.75073826313,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
285.047948267382,1640530766850593_right,1640530766850593_right,-7.30087075860824,112.752798199654,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
281.041434730837,587541220684337_right,587541220684337_right,-7.3020360398997,112.753227353096,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
282.071203035158,636463245376177_right,636463245376177_right,-7.30242446632204,112.751333713531,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
98.4332928458331,1343857260306582_right,1343857260306582_right,-7.30114744667839,112.752047181129,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
104.583610197352,1651378415789601_right,1651378415789601_right,-7.30288206414006,112.751526832581,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
288.106553904721,2271474739898646_right,2271474739898646_right,-7.30322792264523,112.749236226082,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
19.1449731239699,630773803018799_right,630773803018799_right,-7.30350460925675,112.7543592453,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
198.295542293514,517176164676340_right,517176164676340_right,-7.29919998470096,112.750142812729,1,,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
259.129685466534,619827737172584_right,619827737172584_right,-7.29918934280894,112.748281359673,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
105.047952182806,1032927318554483_right,1032927318554483_right,-7.30098249804179,112.750958204269,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.06904106313,1341089067086586_right,1341089067086586_right,-7.30126982788556,112.752605080605,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
280.088125530164,1118137936361820_right,1118137936361820_right,-7.30162632947214,112.751607298851,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
4.20214467822774,949136793946666_right,949136793946666_right,-7.30375469123904,112.74970293045,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
267.779425774633,606080411914266_right,606080411914266_right,-7.29891265352747,112.751242518425,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
105.64474703962,1121163009799800_right,1121163009799800_right,-7.29894990017148,112.749193310738,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
6.28921171397155,1229604074769871_right,1229604074769871_right,-7.30020032142068,112.750706076622,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
306.476732501638,1421600552559216_right,1421600552559216_right,-7.3041271535065,112.750169634819,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
286.314634396481,2230590357323283_right,2230590357323283_right,-7.30413779528099,112.751001119614,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
200.403138768678,1691098888469053_right,1691098888469053_right,-7.30166357589015,112.749091386795,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
284.146392577741,506977091899614_right,506977091899614_right,-7.301168730369,112.754289507866,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.828154190982,2364624920603037_right,2364624920603037_right,-7.30371212410299,112.751360535622,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
202.765148772206,446996201813005_right,446996201813005_right,-7.30204136081187,112.74896800518,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
285.374013019958,2217908335259414_right,2217908335259414_right,-7.30331837790246,112.749697566032,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
282.190683387348,1165907948219677_right,1165907948219677_right,-7.30132835801631,112.750518321991,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
111.31878766095,1296184434865750_right,1296184434865750_right,-7.30166357589015,112.750132083893,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
283.734221785721,631446689542725_right,631446689542725_right,-7.30239786178332,112.751226425171,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
266.022642926004,1234075894370299_right,1234075894370299_right,-7.30388239262284,112.750212550163,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
2.10392313489922,1288770872435154_right,1288770872435154_right,-7.29915741713134,112.751483917236,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
171.323634101952,577914621682812_right,577914621682812_right,-7.29930640360728,112.750115990639,1,,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
108.575387475484,591451103844298_right,591451103844298_right,-7.3023393317926,112.752658724785,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
104.146406182871,1151339739880118_right,1151339739880118_right,-7.30159972488593,112.74994969368,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
283.4295720997,568520056094521_right,568520056094521_right,-7.30293527315827,112.753340005875,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
190.867389676487,588392450823592_right,588392450823592_right,-7.30027481449115,112.750668525696,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
353.710778953961,1117034326486436_right,1117034326486436_right,-7.2995511669957,112.751478552818,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
182.184763369843,614960654334352_right,614960654334352_right,-7.29981189306648,112.750743627548,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
120.669826638334,589511557343836_right,589511557343836_right,-7.30169550138883,112.750266194344,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
99.2850677439246,610609151460391_right,610609151460391_right,-7.30372808677947,112.751414179802,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
99.3203182160907,582921574342063_right,582921574342063_right,-7.29846037260269,112.755061984062,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
103.097202357156,841832484647888_right,841832484647888_right,-7.30150394836251,112.753715515137,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
280.088156877777,1137528011344122_right,1137528011344122_right,-7.30304701207591,112.753785252571,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
309.518246449621,9388587054493998_right,9388587054493998_right,-7.30192962164293,112.749574184418,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
284.146432804691,2988479117969148_right,2988479117969148_right,-7.30249363811528,112.751612663269,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
16.1352815917867,1243374067209676_right,1243374067209676_right,-7.30026949355795,112.751441001892,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
197.60970172655,538401219154295_right,538401219154295_right,-7.30163697130617,112.749102115631,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
8.90100010957013,576740095148716_right,576740095148716_right,-7.30343543761992,112.749654650688,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
90.0000002074269,1679821252601852_right,1679821252601852_right,-7.29850826119284,112.755432128906,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
106.386045956268,1312366649910430_right,1312366649910430_right,-7.30193494255636,112.751124501228,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
107.660002098975,1328900201440197_right,1328900201440197_right,-7.30230208543087,112.752519249916,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
98.1956331982775,1071419601399385_right,1071419601399385_right,-7.29955648793744,112.750679254532,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
49.964867546163,1691442814735237_right,1691442814735237_right,-7.30101974451344,112.751247882843,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
107.373980927345,916472167255546_right,916472167255546_right,-7.3020732862836,112.751666307449,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
285.186007215265,916599093930376_right,916599093930376_right,-7.30147202285015,112.75103867054,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
284.533710651456,1599638057324919_right,1599638057324919_right,-7.30210521175303,112.753533124924,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
193.031197724342,1264917071482557_right,1264917071482557_right,-7.30047168897481,112.75063097477,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
13.4643824975476,527437250324990_right,527437250324990_right,-7.30263730257471,112.75460600853,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
120.344474075352,937458658351895_right,937458658351895_right,-7.30342479582869,112.753522396088,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
190.799330042553,2269944510047394_right,2269944510047394_right,-7.30198283077448,112.748989462852,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
101.86170956383,517502631337749_right,517502631337749_right,-7.29868917359825,112.748308181763,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
102.190704904462,591137890287748_right,591137890287748_right,-7.30212649539806,112.75185406208,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
299.253171526419,2348470012197855_right,2348470012197855_right,-7.30333966148973,112.749617099762,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
103.734235948825,578459064892557_right,578459064892557_right,-7.30286078053101,112.75144636631,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
97.656019804116,955846402538685_right,955846402538685_right,-7.30281289240692,112.751253247261,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
61.9092913444759,1159988938877277_right,1159988938877277_right,-7.30325452713456,112.74956882,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
17.2215691303729,822794236639117_right,822794236639117_right,-7.30394092241154,112.749359607697,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
274.118916239611,2360475570984530_right,2360475570984530_right,-7.30297784036827,112.748345732689,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
280.205675651159,1800757934094998_right,1800757934094998_right,-7.29997684213481,112.750582695007,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
224.766607423412,1810340576444061_right,1810340576444061_right,-7.303770653914,112.750019431114,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
99.5382982546425,1251446976134056_right,1251446976134056_right,-7.30318535545904,112.752680182457,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
277.18268581748,393811807152595_right,393811807152595_right,-7.30321728084907,112.749209403992,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
107.234367834062,1519215678766018_right,1519215678766018_right,-7.30349928836199,112.750529050827,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
280.387248855605,1064455168766582_right,1064455168766582_right,-7.30084947490344,112.752685546875,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
272.4054252058,907273227893530_right,907273227893530_right,-7.30124322327815,112.754707932472,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.82812564453,1897416420662982_right,1897416420662982_right,-7.30290866864996,112.751634120941,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
279.538226086883,1261763655127982_right,1261763655127982_right,-7.29975868367663,112.74994969368,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
287.37399874533,899660308904158_right,899660308904158_right,-7.30257345170955,112.751939892769,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
98.5995090248124,917354793837042_right,917354793837042_right,-7.30366955696289,112.751194238663,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
286.068997220541,607987774970722_right,607987774970722_right,-7.29999280494465,112.750636339188,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
20.0739964786497,891051986533628_right,891051986533628_right,-7.30158908305101,112.749654650688,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
283.429548555712,966127525398273_right,966127525398273_right,-7.30212117448689,112.753586769104,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
26.3787766145322,2437434746636648_right,2437434746636648_right,-7.30407394463013,112.749515175819,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
193.464449243842,588465770554810_right,588465770554810_right,-7.3003333447521,112.75065779686,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
24.0536675374806,459063570393511_right,459063570393511_right,-7.30099846081573,112.749960422516,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
17.3919832255868,574778572069781_right,574778572069781_right,-7.3035312137296,112.754348516464,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
3.91331652038923,487044690656149_right,487044690656149_right,-7.29904567724184,112.751478552818,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
195.82264339287,643375481372470_right,643375481372470_right,-7.30006197711403,112.750732898712,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
339.118272043727,606758538518026_right,606758538518026_right,-7.30042380059487,112.750668525696,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
108.015514586441,654906696933461_right,654906696933461_right,-7.30327048982738,112.749708294868,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
18.8822154361567,953586202887249_right,953586202887249_right,-7.30364827339132,112.749654650688,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
204.597988148555,602750375822703_right,602750375822703_right,-7.304057981966,112.750083804131,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
15.587402190868,1322790442083847_right,1322790442083847_right,-7.30367487785563,112.74964928627,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
285.644877166765,950398376612427_right,950398376612427_right,-7.30287142233566,112.753066420555,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
295.52703282871,9640151909346052_right,9640151909346052_right,-7.29977464649426,112.749997973442,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
216.031801387184,928836022284044_right,928836022284044_right,-7.29899246776083,112.750212550163,1,,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
281.399977620656,1336090924495396_right,1336090924495396_right,-7.3013443207779,112.750566601753,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
90.0000002161423,1975763879580302_right,1975763879580302_right,-7.29850294023862,112.755373120308,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
272.309313927145,1693499494856276_right,1693499494856276_right,-7.30113680483269,112.754069566727,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
291.661070875253,2349823725351123_right,2349823725351123_right,-7.30328645251964,112.749456167221,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
289.114275398391,1657698361815499_right,1657698361815499_right,-7.30134964169829,112.750593423843,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
112.412901478346,1318018385883690_right,1318018385883690_right,-7.2997693255551,112.748796343803,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
98.1956878411057,581470358018310_right,581470358018310_right,-7.30257877261533,112.753586769104,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
289.02948795629,1299238127937594_right,1299238127937594_right,-7.30327048982738,112.749397158623,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
110.850247352452,28142718085343853_right,28142718085343853_right,-7.30389835529324,112.752025723457,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
110.287555628548,512212727885618_right,512212727885618_right,-7.30162100855502,112.75003015995,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
276.76418200096,1246709549765481_right,1246709549765481_right,-7.30132303709564,112.750491499901,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
101.041412177672,3552695251690045_right,3552695251690045_right,-7.30108359560046,112.751741409302,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
111.962781817803,949397573780442_right,949397573780442_right,-7.30231272724882,112.749273777008,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
323.353676765912,454122214435029_right,454122214435029_right,-7.3000672980497,112.748351097107,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
113.669638977651,1153795716346426_right,1153795716346426_right,-7.30191897981585,112.751070857048,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
288.575424357572,2234381296955948_right,2234381296955948_right,-7.30330241521135,112.749643921852,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
282.824931630401,813849104204715_right,813849104204715_right,-7.3007430563643,112.752218842506,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
108.106561894997,932712498824886_right,932712498824886_right,-7.30342479582869,112.750287652016,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
177.418499847672,584245594315065_right,584245594315065_right,-7.29914677523831,112.750158905983,1,,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
351.323725406558,608731941520113_right,608731941520113_right,-7.30408458640591,112.752395868301,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
279.805597526043,626163966420318_right,626163966420318_right,-7.30299380307099,112.753559947014,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
264.76337102831,1795114841262592_right,1795114841262592_right,-7.2989020116286,112.750689983368,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
57.3171787570416,959295008863420_right,959295008863420_right,-7.30098249804179,112.751226425171,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
106.314528020826,1119345759892992_right,1119345759892992_right,-7.30104634913414,112.751548290253,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
289.1143310384,596994066286539_right,596994066286539_right,-7.30275436247052,112.75258898735,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
103.734240713661,1611784076142093_right,1611784076142093_right,-7.30302572847469,112.752041816711,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
111.010046286988,1123119285921122_right,1123119285921122_right,-7.29973739991891,112.748715877533,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
95.3993147270569,1304006637408974_right,1304006637408974_right,-7.29836459540699,112.754380702972,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
105.496004573502,564765973133293_right,564765973133293_right,-7.30354717641254,112.750695347786,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
110.4754654196,1098253818759778_right,1098253818759778_right,-7.29966822769933,112.748501300812,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
278.685023469309,615944837480011_right,615944837480011_right,-7.30206264445995,112.753340005875,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
298.495833917953,533196509736027_right,533196509736027_right,-7.29985446057381,112.750148177147,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
282.628000167179,1116576993255580_right,1116576993255580_right,-7.30295123586249,112.753399014473,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
93.2057825717428,2343021102698226_right,2343021102698226_right,-7.30297251946726,112.75185406208,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
269.999999770347,614748194343821_right,614748194343821_right,-7.30301508667372,112.753672599792,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
278.494865895427,8858843900879061_right,8858843900879061_right,-7.30183384519016,112.752406597137,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
274.611126500947,1678026383120233_right,1678026383120233_right,-7.29890733257805,112.750775814056,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
99.5381986190588,1265642111435527_right,1265642111435527_right,-7.29842844687307,112.754799127579,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
103.097186855824,626540123050542_right,626540123050542_right,-7.3009558934173,112.75103867054,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
104.648204328982,844659951006335_right,844659951006335_right,-7.302083928107,112.751693129539,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
328.600444507987,581874417917102_right,581874417917102_right,-7.30338222866123,112.749654650688,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
105.37399356197,3896930583923752_right,3896930583923752_right,-7.30271179523922,112.754139304161,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
104.735245967342,932907965463872_right,932907965463872_right,-7.30229144361265,112.749193310738,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
283.498063691484,1693121354584620_right,1693121354584620_right,-7.30394092241154,112.750453948975,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
102.361916141395,28019655947678094_right,28019655947678094_right,-7.29950327851719,112.750464677811,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
203.578020201711,572295018951208_right,572295018951208_right,-7.3010782746769,112.749300599098,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
10.6988346212195,1646775299592639_right,1646775299592639_right,-7.30326516892984,112.754439711571,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
99.3471263995514,3496152237183308_right,3496152237183308_right,-7.30401541485884,112.752503156662,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
105.185990332097,1122185002832695_right,1122185002832695_right,-7.30093460971653,112.750770449638,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
102.436865241914,1310462667042079_right,1310462667042079_right,-7.30262133985929,112.753753066063,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
222.646226048312,1815108545892054_right,1815108545892054_right,-7.30368551964091,112.750083804131,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
